species,gridlat,gridlon,d18oc,d18osw,t_annual,t_seasonal,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
G. ruber,14.5,42.5,-1.86,0.8273348808288574,28.933395385742188,27.81278419494629,1,1,1,1,1,1,0,0,0,1,1,1
G. ruber,14.5,50.5,-1.89,0.5668953061103821,27.36693000793457,27.36693000793457,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,14.5,57.5,-1.92,0.5907020568847656,26.69502067565918,26.69502067565918,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,14.5,60.5,-1.67,0.6098062992095947,27.039138793945312,27.039138793945312,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,14.5,93.5,-3.0700000000000003,-0.07402470707893372,28.18229103088379,28.18229103088379,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,14.5,111.5,-2.955,0.19483797252178192,27.610265731811523,27.610265731811523,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,15.5,-72.5,-1.745,0.8320998549461365,27.520830154418945,27.520830154418945,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,15.5,-71.5,-2.1305566666666698,0.8045466542243958,27.532333374023438,27.532333374023438,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,15.5,-68.5,-1.755,0.7065394520759583,27.628774642944336,27.628774642944336,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,15.5,-65.5,-1.73,0.6936218738555908,27.677343368530273,27.677343368530273,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,15.5,-62.5,-1.7149999999999999,0.7224553823471069,27.5964412689209,27.5964412689209,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,15.5,-60.5,-1.8250000000000002,0.6823605298995972,27.530242919921875,27.530242919921875,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,15.5,-59.5,-1.695,0.6779095530509949,27.464309692382812,27.464309692382812,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,15.5,-43.5,-0.8505866666666649,0.8983805775642395,26.008712768554688,26.008712768554688,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,15.5,-18.5,-1.8633333333333333,0.7724467515945435,24.14947509765625,26.4829158782959,0,0,0,0,0,1,1,1,1,1,1,1
G. ruber,15.5,-17.5,-2.075263157894737,0.7644811272621155,24.044034957885742,26.728885650634766,0,0,0,0,0,1,1,1,1,1,1,1
G. ruber,15.5,68.5,-1.96,0.6231250762939453,27.979631423950195,27.979631423950195,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,16.5,-79.5,-1.8730000000000004,0.8402566313743591,27.901458740234375,27.901458740234375,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,16.5,-78.5,-1.9400000000000002,0.837067723274231,27.893983840942383,27.893983840942383,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,16.5,-77.5,-2.175,0.8321929574012756,27.87065315246582,27.87065315246582,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,16.5,-76.5,-2.0250000000000004,0.8242834210395813,27.796998977661133,27.796998977661133,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,16.5,-74.5,-2.086484,0.8138175010681152,27.708784103393555,27.708784103393555,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,16.5,-72.5,-1.7850000000000001,0.8287591934204102,27.624757766723633,27.624757766723633,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,16.5,-71.5,-1.905,0.7833309769630432,27.603548049926758,27.603548049926758,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,16.5,-70.5,-2.005,0.7282740473747253,27.60772705078125,27.60772705078125,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,16.5,-62.5,-2.0625,0.7296225428581238,27.490081787109375,27.490081787109375,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,16.5,-46.5,-1.5,0.916257917881012,26.143394470214844,26.143394470214844,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,16.5,-45.5,-1.381,0.9214145541191101,26.065542221069336,26.065542221069336,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,16.5,67.5,-1.35,0.6476311087608337,27.72579002380371,27.72579002380371,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,16.5,108.5,-2.645,0.18048915266990662,26.843544006347656,26.843544006347656,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,16.5,112.5,-2.79,0.21526853740215302,27.318588256835938,27.318588256835938,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,17.5,-79.5,-1.495,0.8449371457099915,28.0013484954834,28.0013484954834,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,17.5,-77.5,-2.126,0.8433324694633484,28.061471939086914,28.061471939086914,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,17.5,-71.5,-1.83,0.7833309769630432,27.662574768066406,27.662574768066406,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,17.5,-67.5,-1.9975,0.697884738445282,27.64561653137207,27.64561653137207,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,17.5,-65.5,-1.8576923076923075,0.6971532977544345,27.727622985839844,27.727622985839844,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,17.5,-63.5,-1.855,0.7194527983665466,27.42304039001465,27.42304039001465,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,17.5,-48.5,-0.915,0.9418570399284363,26.213722229003906,26.213722229003906,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,17.5,57.5,-2.44,0.5996215343475342,26.060461044311523,26.060461044311523,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,17.5,58.5,-1.87,0.6043410301208496,26.32335090637207,26.32335090637207,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,17.5,69.5,-1.91,0.6162220239639282,27.859712600708008,27.859712600708008,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,17.5,119.5,-2.93,0.21092578768730164,27.840139389038086,27.840139389038086,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,18.5,-64.5,-1.6500000000000001,0.7165998816490173,27.276151657104492,27.276151657104492,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,18.5,-63.5,-1.7275,0.7386985421180725,27.26592445373535,27.26592445373535,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,18.5,-21.5,-1.44,0.8909492492675781,23.1434383392334,24.84773826599121,0,0,0,0,0,0,1,1,1,1,1,1
G. ruber,18.5,-18.5,-1.6199999999999999,0.8533844947814941,22.234460830688477,25.109426498413086,0,0,0,0,0,0,1,1,1,1,1,0
G. ruber,18.5,-16.5,-1.8155555555555551,0.8308805227279663,21.374839782714844,25.94084930419922,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,18.5,89.5,-2.75,-0.26179295778274536,28.020082473754883,28.020082473754883,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,18.5,119.5,-2.36,0.22303518652915955,27.571989059448242,27.571989059448242,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,19.5,-19.5,-1.4333333333333333,0.9122494459152222,22.045568466186523,24.333499908447266,0,0,0,0,0,0,1,1,1,1,1,0
G. ruber,19.5,-17.5,-1.7358333333333331,0.8879484534263611,20.786907196044922,24.236772537231445,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,19.5,58.5,-2.11,0.613872766494751,25.702463150024414,25.702463150024414,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,19.5,117.5,-2.81,0.23927398025989532,26.83186912536621,26.83186912536621,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,20.5,-49.5,-0.677,1.1089591979980469,26.023666381835938,26.023666381835938,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,20.5,-19.5,-1.105,0.9677929878234863,21.590951919555664,23.88224983215332,0,0,0,0,0,0,0,1,1,1,1,0
G. ruber,20.5,-18.5,-1.47,0.9552996158599854,20.725204467773438,23.455991744995117,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,20.5,-17.5,-1.5224999999999997,0.9435458183288574,19.425945281982422,22.280271530151367,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,20.5,63.5,-2.17,0.6666679382324219,26.91822624206543,26.91822624206543,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,20.5,65.5,-2.01,0.6694546937942505,27.12647247314453,27.12647247314453,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,20.5,117.5,-2.54,0.24639230966567993,26.47133445739746,26.47133445739746,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,21.5,-158.5,-1.8483886,0.33359259366989136,25.45148277282715,25.45148277282715,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,21.5,-74.5,-1.70875,1.0147418975830078,27.25566291809082,27.25566291809082,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,21.5,-18.5,-1.36,1.0137790441513062,20.411151885986328,22.54722785949707,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,21.5,-17.5,-1.6066666666666667,1.0033361911773682,18.97853660583496,20.84482765197754,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,21.5,158.5,-1.8185243,0.32166579365730286,27.164522171020508,27.164522171020508,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,22.5,-17.5,-0.8814285714285715,1.0606310367584229,19.476106643676758,20.837400436401367,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,23.5,-46.5,-0.965,1.2798192501068115,25.263952255249023,25.263952255249023,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,23.5,-18.5,-1.0166666666666666,1.1145920753479004,20.843046188354492,22.521699905395508,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,23.5,-17.5,-0.942,1.1065651178359985,20.08257484436035,21.519868850708008,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,23.5,59.5,-1.87,0.6629296541213989,26.925817489624023,26.925817489624023,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,23.5,65.5,-2.27,0.6659806966781616,26.733449935913086,26.733449935913086,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,23.5,66.5,-1.95,0.6608161330223083,26.60993003845215,26.60993003845215,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,23.5,124.5,-2.5475,0.08494545519351959,26.242210388183594,26.242210388183594,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,24.5,-83.5,-1.61,0.8129590749740601,26.725967407226562,26.725967407226562,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,24.5,-47.5,-0.856,1.2764787673950195,25.13093376159668,25.13093376159668,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,24.5,58.5,-1.88,0.6741192936897278,27.616981506347656,27.616981506347656,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,24.5,63.5,-2.07,0.6666054725646973,26.825410842895508,26.825410842895508,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,24.5,65.5,-2.13,0.6621375679969788,26.617507934570312,26.617507934570312,1,1,1,1,1,1,1,1,1,1,1,1
G. ruber,25.5,-16.5,-0.55,1.1454719305038452,20.47524642944336,22.121437072753906,0,0,0,0,0,0,0,0,1,1,1,0
G. ruber,26.5,-91.5,-1.59,0.7341499328613281,25.41570472717285,26.701066970825195,0,0,0,1,1,1,1,1,1,1,1,1
G. ruber,26.5,-48.5,-1.119,1.243998408317566,24.710580825805664,25.49353790283203,1,0,0,0,1,1,1,1,1,1,1,1
G. ruber,26.5,-15.5,-0.73,1.1407256126403809,20.388626098632812,22.128334045410156,0,0,0,0,0,0,0,0,1,1,1,0
G. ruber,26.5,-14.5,-0.8208333333333334,1.1407256126403809,19.953767776489258,21.639436721801758,0,0,0,0,0,0,0,0,1,1,1,0
G. ruber,26.5,125.5,-2.2783333333333333,-0.026847263798117638,24.847257614135742,26.00897789001465,0,0,0,1,1,1,1,1,1,1,1,1
G. ruber,27.5,-91.5,-1.53,0.6985243558883667,24.97533416748047,26.460487365722656,0,0,0,1,1,1,1,1,1,1,1,1
G. ruber,27.5,-43.5,-0.937,1.2464120388031006,23.96612548828125,25.121036529541016,0,0,0,0,1,1,1,1,1,1,1,1
G. ruber,27.5,-18.5,-0.71,1.175973653793335,21.360551834106445,23.24009895324707,0,0,0,0,0,0,0,1,1,1,1,0
G. ruber,27.5,-15.5,-0.74,1.1414424180984497,20.623838424682617,22.5589599609375,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,27.5,-14.5,-0.9099999999999999,1.1291990280151367,20.164793014526367,22.039430618286133,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,27.5,-13.5,-0.585,1.1157982349395752,19.642168045043945,21.369903564453125,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,28.5,-46.5,-0.4,1.2038514614105225,23.95195960998535,25.6462459564209,0,0,0,0,0,1,1,1,1,1,1,1
G. ruber,28.5,126.5,-2.26,-0.14874902367591858,23.646154403686523,26.62794303894043,0,0,0,0,0,1,1,1,1,1,1,0
G. ruber,28.5,127.5,-2.3275428,-0.06155930459499359,24.1672420501709,25.88224983215332,0,0,0,0,1,1,1,1,1,1,1,1
G. ruber,29.5,-87.5,-1.27,0.682938814163208,24.557510375976562,27.133071899414062,0,0,0,0,1,1,1,1,1,1,1,0
G. ruber,29.5,-43.5,-0.48,1.1890177726745605,23.38786506652832,25.136028289794922,0,0,0,0,0,1,1,1,1,1,1,1
G. ruber,29.5,-41.5,-0.6859999999999999,1.2101404666900635,23.252634048461914,24.93790054321289,0,0,0,0,0,1,1,1,1,1,1,1
G. ruber,29.5,-12.5,-0.9166666666666666,1.1041303873062134,19.74147605895996,21.775930404663086,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,29.5,-11.5,-0.6109090909090908,1.09347665309906,19.36009407043457,21.12726593017578,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,29.5,-10.5,-0.19,1.0822019577026367,18.86922264099121,20.45985984802246,0,0,0,0,0,0,0,1,0,1,1,0
G. ruber,31.5,-75.5,-1.5,0.967945396900177,24.58032989501953,25.945600509643555,0,0,0,0,1,1,1,1,1,1,1,1
G. ruber,31.5,-64.5,-0.58,1.1045606136322021,23.29217529296875,25.920135498046875,0,0,0,0,0,1,1,1,1,1,1,0
G. ruber,31.5,-37.5,-0.25,1.185692548751831,22.405000686645508,24.631431579589844,0,0,0,0,0,1,1,1,1,1,1,0
G. ruber,31.5,-36.5,-0.24,1.181870937347412,22.348716735839844,24.54508399963379,0,0,0,0,0,1,1,1,1,1,1,0
G. ruber,31.5,-35.5,-0.109,1.1743197441101074,22.289642333984375,24.45476722717285,0,0,0,0,0,1,1,1,1,1,1,0
G. ruber,31.5,-30.5,-0.395,1.1323177814483643,21.832674026489258,24.648571014404297,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,32.5,-76.5,-1.564,0.878890872001648,24.831666946411133,25.824222564697266,0,0,0,1,1,1,1,1,1,1,1,1
G. ruber,32.5,-41.5,-0.507,1.1212379932403564,22.32773780822754,24.80631446838379,0,0,0,0,0,1,1,1,1,1,1,0
G. ruber,32.5,-34.5,-0.04000000000000001,1.1409411430358887,21.906885147094727,25.06517791748047,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,32.5,-10.5,-0.7224999999999999,1.066870927810669,19.44171714782715,21.753463745117188,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,32.5,-9.5,-0.6106250000000001,1.066870927810669,19.5218505859375,21.867631912231445,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,32.5,19.5,-0.16,1.515777587890625,21.10199546813965,25.420419692993164,0,0,0,0,0,1,1,1,1,1,0,0
G. ruber,32.5,33.5,-0.08,1.657820463180542,22.134557723999023,25.673749923706055,0,0,0,0,0,1,1,1,1,1,1,0
G. ruber,32.5,34.5,0.20500000000000002,1.6907466650009155,22.42020606994629,26.045730590820312,0,0,0,0,0,1,1,1,1,1,1,0
G. ruber,33.5,-57.5,-0.15000000000000002,1.0876065492630005,22.509140014648438,25.151700973510742,0,0,0,0,0,1,1,1,1,1,1,0
G. ruber,33.5,-32.5,-0.24500000000000002,1.094846487045288,21.383981704711914,24.595928192138672,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,33.5,-30.5,-0.25,1.0851824283599854,21.18788719177246,24.325668334960938,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,33.5,-13.5,0.062,1.0869619846343994,19.553800582885742,22.281038284301758,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,33.5,-12.5,-0.43,1.0772725343704224,19.470441818237305,22.15424156188965,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,33.5,-9.5,-0.9400000000000001,1.0425304174423218,19.574575424194336,22.225128173828125,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,33.5,23.5,0.825,1.5900932550430298,20.327836990356445,24.65532684326172,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,33.5,32.5,0.30333333333333334,1.6601210832595825,21.661636352539062,25.66452407836914,0,0,0,0,0,1,1,1,1,1,0,0
G. ruber,33.5,159.5,-1.05,0.11493624746799469,20.855812072753906,25.295917510986328,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,34.5,-75.5,-1.42,0.63426673412323,24.629531860351562,25.64103126525879,0,0,0,1,1,1,1,1,1,1,1,1
G. ruber,34.5,-28.5,-0.27,1.0339324474334717,20.611209869384766,23.79867172241211,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,34.5,-21.5,0.65,1.0770841836929321,20.04692840576172,23.259870529174805,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,34.5,-10.5,-0.875,1.0372302532196045,19.23748207092285,21.97813606262207,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,34.5,-9.5,-0.13,1.0298415422439575,19.34105682373047,22.092193603515625,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,34.5,-8.5,-0.805,1.0234376192092896,19.54912757873535,22.43940544128418,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,34.5,-7.5,-0.7715384615384616,1.0162400007247925,19.817556381225586,22.941530227661133,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,34.5,23.5,0.69,1.591132640838623,20.094594955444336,24.29757308959961,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,34.5,25.5,0.67,1.6164021492004395,20.207204818725586,24.17995834350586,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,34.5,31.5,0.52,1.6588424444198608,21.20623207092285,25.20541763305664,0,0,0,0,0,1,1,1,1,1,0,0
G. ruber,34.5,34.5,0.12,1.74483060836792,22.001861572265625,26.144962310791016,0,0,0,0,0,1,1,1,1,1,0,0
G. ruber,35.5,-44.5,0.09,1.0422102212905884,21.450843811035156,25.075153350830078,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,35.5,-40.5,-0.537,1.0433274507522583,21.170583724975586,24.791324615478516,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,35.5,-32.5,-0.345,1.0453903675079346,20.535741806030273,23.93984603881836,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,35.5,-29.5,-0.485,1.0098369121551514,20.255922317504883,23.56992530822754,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,35.5,-8.5,-0.17,1.0114421844482422,19.046844482421875,21.81553077697754,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,35.5,-6.5,-0.7209090909090909,0.9087281823158264,18.755407333374023,21.75223731994629,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,35.5,-3.5,-0.11,1.02870512008667,18.377641677856445,22.171709060668945,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,35.5,12.5,-0.18,1.3306196928024292,19.788862228393555,24.68740463256836,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,35.5,14.5,0.93,1.4051697254180908,20.021249771118164,25.018104553222656,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,35.5,26.5,0.45,1.625135064125061,19.98384666442871,24.101003646850586,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,35.5,27.5,0.24500000000000002,1.6409331560134888,19.937992095947266,24.261367797851562,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,35.5,30.5,0.26,1.6659115552902222,20.664377212524414,24.664663314819336,0,0,0,0,0,1,1,1,1,1,0,0
G. ruber,36.5,0.5,0.72,1.1664628982543945,19.176156997680664,24.552339553833008,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,36.5,11.5,0.38666666666666666,1.2788442373275757,18.984289169311523,24.3221378326416,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,36.5,12.5,0.5,1.3275810480117798,19.325185775756836,24.213829040527344,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,36.5,24.5,0.91,1.579625129699707,19.34885597229004,23.533559799194336,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,36.5,25.5,1.18,1.5957977771759033,19.40312957763672,23.41176414489746,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,36.5,26.5,0.7050000000000001,1.615890383720398,19.415348052978516,23.2576904296875,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,37.5,-30.5,-0.21,0.9457144737243652,19.412118911743164,23.24799919128418,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,37.5,-20.5,-0.12,0.9234552383422852,18.771589279174805,22.13873291015625,0,0,0,0,0,0,0,1,1,1,0,0
G. ruber,37.5,0.5,0.18,1.1664628982543945,19.17131233215332,24.76750373840332,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,37.5,3.5,-0.07499999999999998,1.1878421306610107,19.404132843017578,24.869232177734375,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,37.5,18.5,0.64,1.5013092756271362,19.860708236694336,24.754899978637695,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,37.5,26.5,-0.66,1.6015053987503052,19.262529373168945,22.842872619628906,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,38.5,-25.5,-0.2233333333333333,0.8486621379852295,18.442792892456055,22.103364944458008,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,38.5,13.5,0.62,1.318442702293396,19.462800979614258,24.647647857666016,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,38.5,14.5,0.66,1.3992500305175781,19.669519424438477,24.93289566040039,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,38.5,17.5,0.77,1.4791643619537354,19.67860221862793,24.680322647094727,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,38.5,18.5,0.6599999999999999,1.4894917011260986,19.580001831054688,24.429676055908203,0,0,0,0,0,0,1,1,1,1,0,0
G. ruber,38.5,25.5,0.66,1.56045663356781,18.615442276000977,22.58587074279785,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,39.5,-33.5,-0.483,0.8884744644165039,18.882341384887695,22.870363235473633,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,39.5,1.5,0.54,1.2379592657089233,19.028867721557617,25.08656883239746,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,39.5,13.5,0.635,1.3504923582077026,19.4006290435791,25.327863693237305,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,39.5,15.5,0.52,1.3983945846557617,19.556392669677734,24.88123321533203,0,0,0,0,0,1,1,1,1,0,0,0
G. ruber,39.5,18.5,0.48,1.4688363075256348,19.2260684967041,24.728700637817383,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,39.5,24.5,0.76,1.5462332963943481,17.93614387512207,22.64250946044922,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,39.5,25.5,0.25,1.5267246961593628,17.76590347290039,22.13297462463379,0,0,0,0,0,1,1,1,0,0,0,0
G. ruber,40.5,-32.5,-0.30500000000000005,0.845683217048645,18.303281784057617,22.188323974609375,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,40.5,-30.5,-0.06,0.8304075002670288,18.04451560974121,21.8392333984375,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,40.5,-27.5,0.21,0.8029398918151855,17.751680374145508,21.451330184936523,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,40.5,-25.5,0.27,0.794248104095459,17.641008377075195,21.272464752197266,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,40.5,5.5,0.21,1.2506952285766602,18.34485626220703,23.86435890197754,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,40.5,11.5,0.33999999999999997,1.3073614835739136,18.843271255493164,24.57573699951172,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,40.5,13.5,0.77,1.3439841270446777,19.42844009399414,25.410064697265625,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,41.5,-32.5,-0.2525,0.8104084134101868,17.819841384887695,21.606170654296875,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,41.5,4.5,0.88,1.2863472700119019,17.534141540527344,22.895057678222656,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,41.5,17.5,0.5942857142857143,1.4140937328338623,18.32251739501953,24.027124404907227,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,41.5,18.5,0.87,1.4206167459487915,18.455833435058594,24.137361526489258,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,42.5,-55.5,-0.615,-0.970013439655304,13.743367195129395,19.680706024169922,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,42.5,-32.5,-0.15,0.7755988240242004,17.304731369018555,20.96202850341797,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,42.5,-25.5,-0.09166666666666667,0.7426038980484009,16.74674415588379,20.269662857055664,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,42.5,4.5,0.49,1.31819349527359,16.89171028137207,21.732633590698242,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,43.5,-30.5,-0.255,0.7354058027267456,16.59730339050293,20.04380226135254,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,43.5,-24.5,0.18,0.7181207537651062,16.22450065612793,19.674564361572266,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,44.5,-24.5,0.03,0.6947681307792664,15.753201484680176,19.089630126953125,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,45.5,-25.5,0.02,0.6713877320289612,15.315922737121582,18.47772979736328,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,46.5,-8.5,0.35,0.5914362668991089,14.49870777130127,17.91783332824707,0,0,0,0,0,0,1,1,1,0,0,0
G. ruber,47.5,-8.5,0.34,0.5664709806442261,14.04757308959961,17.394397735595703,0,0,0,0,0,0,1,1,1,0,0,0
N. incompta,-55.5,-58.5,1.505,-0.272228479385376,4.832495212554932,6.361893177032471,1,1,1,0,0,0,0,0,0,0,0,0
N. incompta,-50.5,-3.5,3.21,-0.2761629819869995,2.6837375164031982,3.9812068939208984,0,1,1,1,0,0,0,0,0,0,0,0
N. incompta,-49.5,6.5,2.4699999999999998,-0.2516005337238312,3.7674615383148193,4.89769983291626,0,1,1,1,0,0,0,0,0,0,0,0
N. incompta,-48.5,-6.5,2.61,-0.240316241979599,3.9419498443603516,5.440226078033447,0,1,1,1,0,0,0,0,0,0,0,0
N. incompta,-48.5,7.5,2.39,-0.240571066737175,4.5884552001953125,5.612633228302002,0,1,1,1,0,0,0,0,0,0,0,0
N. incompta,-47.5,7.5,2.23,-0.2235063761472702,5.4049248695373535,6.366336822509766,0,1,1,1,0,0,0,0,0,0,0,0
N. incompta,-46.5,7.5,1.905,-0.1998613327741623,6.252338409423828,6.979434013366699,1,1,1,1,1,0,0,0,0,0,0,0
N. incompta,-45.5,-57.5,0.98,-0.16086935997009277,9.054988861083984,10.103286743164062,1,1,1,1,1,1,0,0,0,1,1,1
N. incompta,-43.5,-79.5,0.725,-0.2514118254184723,12.252642631530762,12.252642631530762,1,1,1,1,1,1,1,1,1,1,1,1
